,cluster_x,cluster_y,s1_afv_nodes,s1_afv_poi,type,bag,aantal_per_fractie,volume_per_fractie,street_name,buurt,wijk,stadsdeel,rest,plastic,papier,glas,textiel,totaal,move_rest,rest_threshold
50,113886,485680,542731.0,28573.0,afval_cluster,113885.549|485680.118,['Rest:2'],['Rest:8 m3'],Wijmarkthof,F83a,F83,F,2,0,0,0,0,2,True,0.0
51,113902,485469,666353.0,133391.0,afval_cluster,113901.773|485468.821,['Rest:2'],['Rest:8 m3'],Kwelderweg,F83a,F83,F,2,0,0,0,0,2,True,0.0
52,113912,484606,694458.0,102902.0,afval_cluster,113911.962|484606.243,['Rest:2'],['Rest:8 m3'],Guldenpromenade,F84c,F84,F,2,0,0,0,0,2,True,0.0
53,113922,484871,685791.0,158030.0,afval_cluster,113921.629|484871.006,['Rest:2'],['Rest:8 m3'],Ernst Cahnsingel,F84a,F84,F,2,0,0,0,0,2,True,0.0
54,113949,485037,877341.0,153814.0,afval_cluster,113948.639|485036.928,"['Glas:1', 'Papier:1']","['Glas:3 m3', 'Papier:3 m3']",Trijn Hullemanlaan,F84a,F84,F,0,0,1,1,0,2,True,0.0
55,113969,485066,735771.0,80586.0,afval_cluster,113968.565|485066.483,['Rest:1'],['Rest:5 m3'],Trijn Hullemanlaan,F84a,F84,F,1,0,0,0,0,1,True,0.0
56,113976,485063,814395.0,65399.0,afval_cluster,113975.652|485063.219,['Rest:1'],['Rest:3 m3'],Jacob Paffstraat,F84a,F84,F,1,0,0,0,0,1,True,0.0
57,113990,485390,591359.0,11151.0,afval_cluster,113989.904|485390.202,"['Rest:3', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:13 m3', 'Glas:3 m3', 'Papier:3 m3', 'Plastic:4 m3']",Akerwateringstraat,F83a,F83,F,3,1,1,1,0,6,True,0.0
58,114009,485614,951368.0,79126.0,afval_cluster,114009.335|485613.935,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:3 m3']",Wierdestraat,F83a,F83,F,1,0,1,0,0,2,True,0.0
59,114013,484428,926772.0,114949.0,afval_cluster,114013.457|484427.780,['Rest:2'],['Rest:8 m3'],Forintplantsoen,F84c,F84,F,2,0,0,0,0,2,True,0.0
60,114017,485000,878778.0,509.0,afval_cluster,114016.908|484999.626,['Rest:2'],['Rest:8 m3'],Trijn Hullemanlaan,F84a,F84,F,2,0,0,0,0,2,True,0.0
61,114021,484781,505772.0,138215.0,afval_cluster,114020.550|484781.198,"['Rest:3', 'Papier:1']","['Rest:13 m3', 'Papier:5 m3']",Pieter Calandlaan,F84c,F84,F,3,0,1,0,0,4,True,0.0
62,114027,484902,951536.0,144922.0,afval_cluster,114027.055|484902.470,['Rest:2'],['Rest:8 m3'],Anton Hölzelsingel,F84a,F84,F,2,0,0,0,0,2,True,0.0
63,114044,484357,917945.0,92442.0,afval_cluster,114044.218|484356.830,['Rest:2'],['Rest:8 m3'],Centavoshof,F84c,F84,F,2,0,0,0,0,2,True,0.0
64,114047,485571,768428.0,27580.0,afval_cluster,114046.541|485570.754,"['Rest:2', 'Glas:1']","['Rest:10 m3', 'Glas:3 m3']",Hoekslootstraat,F83a,F83,F,2,0,0,1,0,3,True,0.0
65,114048,485179,964871.0,84411.0,afval_cluster,114047.894|485179.097,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:8 m3', 'Glas:3 m3', 'Papier:3 m3']",Rudi Bloemgartensingel,F84a,F84,F,2,0,1,1,0,4,True,0.0
66,114064,485759,635414.0,160033.0,afval_cluster,114064.108|485758.547,"['Rest:2', 'Plastic:1']","['Rest:10 m3', 'Plastic:5 m3']",Waterschapstraat,F83a,F83,F,2,1,0,0,0,3,True,0.0
67,114067,484803,484037.0,4517.0,afval_cluster,114067.470|484802.906,['Rest:3'],['Rest:15 m3'],Pieter Calandlaan,F84c,F84,F,3,0,0,0,0,3,True,0.0
68,114084,484796,611162.0,45255.0,afval_cluster,114084.089|484795.581,['Plastic:1'],['Plastic:4 m3'],Pieter Calandlaan,F84c,F84,F,0,1,0,0,0,1,True,0.0
69,114090,485650,706576.0,721.0,afval_cluster,114090.205|485649.616,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:5 m3']",Schuitenhuisstraat,F83a,F83,F,1,0,1,0,0,2,True,0.0
70,114096,485402,713598.0,120272.0,afval_cluster,114096.236|485401.928,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:3 m3']",Meentstraat,F83a,F83,F,2,0,1,0,0,3,True,0.0
71,114111,485212,551996.0,745.0,afval_cluster,114111.138|485212.120,['Rest:2'],['Rest:8 m3'],Korte Water,F83a,F83,F,2,0,0,0,0,2,True,0.0
72,114116,484819,931214.0,145658.0,afval_cluster,114116.453|484818.811,"['Glas:1', 'Papier:1']","['Glas:3 m3', 'Papier:3 m3']",Pieter Calandlaan,F84c,F84,F,0,0,1,1,0,2,True,0.0
73,114126,485333,831575.0,644.0,afval_cluster,114125.669|485332.894,['Rest:2'],['Rest:8 m3'],Middelveldstraat,F83a,F83,F,2,0,0,0,0,2,True,0.0
74,114132,484671,637671.0,54648.0,afval_cluster,114131.792|484670.724,['Rest:2'],['Rest:8 m3'],Valutaboulevard,F84c,F84,F,2,0,0,0,0,2,True,0.0
75,114151,484633,785424.0,128400.0,afval_cluster,114150.738|484632.758,['Rest:2'],['Rest:8 m3'],Valutaboulevard,F84c,F84,F,2,0,0,0,0,2,True,0.0
76,114188,484953,920458.0,131083.0,afval_cluster,114188.450|484952.713,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:8 m3', 'Glas:3 m3', 'Papier:3 m3']",Iwan Kantemanplein,F84c,F84,F,2,0,1,1,0,4,True,0.0
77,114195,484196,662316.0,85001.0,afval_cluster,114194.537|484195.692,['Rest:2'],['Rest:6 m3'],Tenerifestraat,F84c,F84,F,2,0,0,0,0,2,True,0.0
78,114201,484609,944638.0,156162.0,afval_cluster,114200.748|484609.412,['Rest:2'],['Rest:8 m3'],Valutaboulevard,F84c,F84,F,2,0,0,0,0,2,True,0.0
79,114205,485462,962546.0,34463.0,afval_cluster,114204.639|485461.759,"['Glas:1', 'Papier:1']","['Glas:3 m3', 'Papier:3 m3']",Meentstraat,F83a,F83,F,0,0,1,1,0,2,True,0.0
80,114221,484774,569878.0,153546.0,afval_cluster,114221.286|484774.399,['Rest:2'],['Rest:8 m3'],Roebelkade,F84c,F84,F,2,0,0,0,0,2,True,0.0
81,114239,485406,493296.0,97058.0,afval_cluster,114238.711|485406.488,['Rest:2'],['Rest:8 m3'],Korte Water,F83a,F83,F,2,0,0,0,0,2,True,0.0
82,114245,485696,945836.0,30781.0,afval_cluster,114244.975|485696.401,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:3 m3']",Langswater,F83a,F83,F,2,0,1,0,0,3,True,0.0
83,114248,484276,792821.0,74148.0,afval_cluster,114248.137|484275.675,['Rest:2'],['Rest:10 m3'],Ibizastraat,F84c,F84,F,2,0,0,0,0,2,True,0.0
84,114255,485533,838662.0,132446.0,afval_cluster,114254.834|485533.332,"['Rest:1', 'Glas:1', 'Papier:1', 'Plastic:1', 'Textiel:1']","['Rest:5 m3', 'Glas:3 m3', 'Papier:3 m3', 'Plastic:4 m3', 'Textiel:3 m3']",Langswater,F83a,F83,F,1,1,1,1,1,5,True,0.0
85,114262,485175,807293.0,85862.0,afval_cluster,114261.744|485175.262,['Rest:2'],['Rest:10 m3'],Dwarswatering,F83a,F83,F,2,0,0,0,0,2,True,0.0
86,114283,484795,586108.0,75145.0,afval_cluster,114282.570|484794.974,"['Glas:1', 'Papier:1']","['Glas:3 m3', 'Papier:3 m3']",Roebelkade,F84c,F84,F,0,0,1,1,0,2,True,0.0
87,114287,485251,710609.0,83069.0,afval_cluster,114287.312|485250.699,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:3 m3']",Korte Water,F83a,F83,F,1,0,1,0,0,2,True,0.0
88,114292,484798,789229.0,67998.0,afval_cluster,114292.274|484798.098,['Rest:2'],['Rest:8 m3'],Roebelkade,F84c,F84,F,2,0,0,0,0,2,True,0.0
89,114295,484753,789553.0,922.0,afval_cluster,114295.316|484753.309,['Rest:2'],['Rest:8 m3'],Pond Sterlinglaan,F84c,F84,F,2,0,0,0,0,2,True,0.0
90,114300,484127,933654.0,70223.0,afval_cluster,114299.507|484127.413,['Rest:2'],['Rest:8 m3'],Formenterapad,F84c,F84,F,2,0,0,0,0,2,True,0.0
91,114314,488373,735762.0,52386.0,afval_cluster,114314.109|488373.133,['Rest:1'],['Rest:5 m3'],H.J. Algrastraat,F79b,F79,F,1,0,0,0,0,1,False,0.0
92,114317,485479,718229.0,162792.0,afval_cluster,114317.237|485478.655,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:3 m3']",Langswater,F83a,F83,F,2,0,1,0,0,3,True,0.0
93,114333,485933,811334.0,125102.0,afval_cluster,114333.289|485933.062,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:3 m3']",Osdorper Ban,F82b,F82,F,2,0,1,0,0,3,True,0.0
94,114352,486112,943088.0,161757.0,afval_cluster,114352.105|486112.288,"['Rest:3', 'Glas:1', 'Papier:1']","['Rest:15 m3', 'Glas:3 m3', 'Papier:3 m3']",Saaftingestraat,F82a,F82,F,3,0,1,1,0,5,True,0.0
95,114354,484091,803860.0,108197.0,afval_cluster,114353.988|484091.003,['Rest:2'],['Rest:8 m3'],Tenerifestraat,F84c,F84,F,2,0,0,0,0,2,True,0.0
96,114356,484896,700477.0,143593.0,afval_cluster,114355.745|484895.659,['Rest:2'],['Rest:10 m3'],Pieter Calandlaan,F84c,F84,F,2,0,0,0,0,2,True,0.0
97,114357,486038,755258.0,61975.0,afval_cluster,114356.885|486037.867,['Plastic:1'],['Plastic:4 m3'],Saaftingestraat,F82a,F82,F,0,1,0,0,0,1,True,0.0
98,114365,485799,814671.0,150032.0,afval_cluster,114364.805|485799.392,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:8 m3', 'Glas:3 m3', 'Papier:3 m3']",Botteskerksingel,F82b,F82,F,2,0,1,1,0,4,True,0.0
99,114368,488005,766606.0,106107.0,afval_cluster,114367.603|488005.076,['Rest:2'],['Rest:10 m3'],Bruins Slotstraat,F79b,F79,F,2,0,0,0,0,2,False,0.0
100,114372,484801,535890.0,135278.0,afval_cluster,114372.297|484800.627,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:5 m3']",Litasweg,F84c,F84,F,1,0,1,0,0,2,True,0.0
101,114388,483993,599434.0,25652.0,afval_cluster,114387.784|483992.569,['Rest:2'],['Rest:8 m3'],P. Hans Frankfurthersingel,F84c,F84,F,2,0,0,0,0,2,True,0.0
102,114388,488341,931220.0,134516.0,afval_cluster,114388.300|488340.510,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:5 m3', 'Glas:4 m3', 'Papier:5 m3']",J.M. den Uylstraat,F79b,F79,F,1,0,1,1,0,3,False,0.0
103,114394,484520,956577.0,25021.0,afval_cluster,114393.832|484520.301,['Plastic:1'],['Plastic:4 m3'],Cycladenlaan,F84c,F84,F,0,1,0,0,0,1,True,0.0
104,114401,486064,706946.0,46864.0,afval_cluster,114401.463|486064.107,['Rest:3'],['Rest:13 m3'],Saaftingestraat,F82a,F82,F,3,0,0,0,0,3,True,0.0
105,114408,485684,915939.0,11.0,afval_cluster,114408.205|485683.538,['Rest:2'],['Rest:10 m3'],Pakingehof,F82b,F82,F,2,0,0,0,0,2,True,0.0
106,114409,485957,820385.0,55478.0,afval_cluster,114409.084|485957.308,"['Rest:4', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:20 m3', 'Glas:3 m3', 'Papier:3 m3', 'Plastic:4 m3']",Osdorper Ban,F82b,F82,F,4,1,1,1,0,7,True,0.0
107,114428,488374,731633.0,127232.0,afval_cluster,114428.262|488374.197,['Rest:1'],['Rest:5 m3'],L.J.M. Beelstraat,F79b,F79,F,1,0,0,0,0,1,False,0.0
108,114449,484235,518480.0,129709.0,afval_cluster,114449.127|484235.026,['Rest:2'],['Rest:8 m3'],Sporadenlaan,F84c,F84,F,2,0,0,0,0,2,True,0.0
109,114451,486110,708703.0,44571.0,afval_cluster,114451.491|486109.962,['Rest:4'],['Rest:18 m3'],Schoonboomstraat,F82a,F82,F,4,0,0,0,0,4,True,0.0
110,114455,486254,685515.0,27.0,afval_cluster,114455.453|486254.323,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:10 m3', 'Glas:3 m3', 'Papier:3 m3']",Willemskerkestraat,F82a,F82,F,2,0,1,1,0,4,True,0.0
111,114465,485384,885954.0,42453.0,afval_cluster,114464.932|485384.135,['Rest:2'],['Rest:8 m3'],Baden Powellweg,F82c,F82,F,2,0,0,0,0,2,True,0.0
112,114468,485523,590626.0,96547.0,afval_cluster,114468.163|485522.995,['Rest:2'],['Rest:10 m3'],Tussen Meer,F82c,F82,F,2,0,0,0,0,2,True,0.0
113,114493,488121,509617.0,106467.0,afval_cluster,114493.265|488121.392,"['Rest:2', 'Glas:1', 'Papier:1', 'Plastic:1', 'Textiel:1']","['Rest:10 m3', 'Glas:4 m3', 'Papier:5 m3', 'Plastic:5 m3', 'Textiel:3 m3']",Gerda Brautigamstraat,F79b,F79,F,2,1,1,1,1,6,False,0.0
114,114494,485405,892488.0,52999.0,afval_cluster,114494.206|485405.080,"['Rest:3', 'Papier:1', 'Plastic:1']","['Rest:15 m3', 'Papier:5 m3', 'Plastic:4 m3']",Baden Powellweg,F82c,F82,F,3,1,1,0,0,5,True,0.0
115,114501,485836,635096.0,55145.0,afval_cluster,114500.543|485836.438,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:3 m3']",Botteskerksingel,F82b,F82,F,2,0,1,0,0,3,True,0.0
116,114509,485714,731278.0,76149.0,afval_cluster,114508.937|485714.022,"['Rest:2', 'Papier:1']","['Rest:8 m3', 'Papier:3 m3']",Dubbelmondehof,F82b,F82,F,2,0,1,0,0,3,True,0.0
117,114516,485992,861784.0,8624.0,afval_cluster,114516.314|485992.474,"['Rest:3', 'Papier:1']","['Rest:15 m3', 'Papier:3 m3']",Osdorper Ban,F82b,F82,F,3,0,1,0,0,4,True,0.0
118,114525,484570,592913.0,62194.0,afval_cluster,114525.275|484570.301,['Rest:2'],['Rest:8 m3'],Hebridenlaan,F84c,F84,F,2,0,0,0,0,2,True,0.0
119,114527,484226,935901.0,53740.0,afval_cluster,114526.510|484225.723,['Rest:2'],['Rest:8 m3'],P. Hans Frankfurthersingel,F84c,F84,F,2,0,0,0,0,2,True,0.0
120,114541,486388,716773.0,96843.0,afval_cluster,114541.417|486387.551,"['Rest:3', 'Papier:1']","['Rest:15 m3', 'Papier:5 m3']",Ookmeerweg,F82a,F82,F,3,0,1,0,0,4,True,0.0
121,114544,486138,753228.0,29818.0,afval_cluster,114543.918|486138.089,"['Rest:2', 'Papier:1']","['Rest:10 m3', 'Papier:3 m3']",Steelvlietplein,F82a,F82,F,2,0,1,0,0,3,True,0.0
122,114565,485745,939488.0,163931.0,afval_cluster,114564.654|485745.071,['Rest:2'],['Rest:10 m3'],Clauskindereweg,F82b,F82,F,2,0,0,0,0,2,True,0.0
123,114568,485048,782106.0,4027.0,afval_cluster,114568.121|485048.342,"['Rest:3', 'Papier:1']","['Rest:15 m3', 'Papier:3 m3']",Johan Hofmanstraat,F82d,F82,F,3,0,1,0,0,4,True,0.0
124,114580,484430,547636.0,22387.0,afval_cluster,114579.749|484429.945,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:10 m3', 'Glas:3 m3', 'Papier:3 m3']",Sporadenlaan,F84c,F84,F,2,0,1,1,0,4,True,0.0
125,114597,485648,801344.0,134774.0,afval_cluster,114596.841|485647.868,"['Rest:3', 'Glas:1', 'Papier:1', 'Plastic:1', 'Textiel:1']","['Rest:15 m3', 'Glas:3 m3', 'Papier:3 m3', 'Plastic:4 m3', 'Textiel:3 m3']",Tussen Meer,F82b,F82,F,3,1,1,1,1,7,True,0.0
126,114611,485595,610212.0,482.0,afval_cluster,114610.893|485594.635,"['Rest:2', 'Plastic:1']","['Rest:10 m3', 'Plastic:4 m3']",Evertsweertstraat,F82c,F82,F,2,1,0,0,0,3,True,0.0
127,114616,483907,836779.0,97775.0,afval_cluster,114615.759|483906.551,"['Rest:3', 'Glas:1', 'Papier:1', 'Plastic:1', 'Textiel:1']","['Rest:15 m3', 'Glas:3 m3', 'Papier:5 m3', 'Plastic:5 m3', 'Textiel:3 m3']",Langsom,F88j,F88,F,3,1,1,1,1,7,False,0.0
128,114624,485578,582402.0,34966.0,afval_cluster,114624.333|485578.179,"['Glas:1', 'Papier:1']","['Glas:3 m3', 'Papier:5 m3']",Lederambachtstraat,F82c,F82,F,0,0,1,1,0,2,True,0.0
129,114627,485685,754715.0,137572.0,afval_cluster,114626.570|485685.364,['Brood:2'],['Brood:0 m3'],Borrendammehof,F82b,F82,F,0,0,0,0,0,0,True,0.0
130,114636,486290,670380.0,96931.0,afval_cluster,114635.915|486290.092,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:3 m3']",Ouwerdingenpad,F82a,F82,F,1,0,1,0,0,2,True,0.0
131,114642,485163,807367.0,16880.0,afval_cluster,114642.041|485163.399,"['Glas:1', 'Papier:1', 'Plastic:1', 'Textiel:1']","['Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3', 'Textiel:3 m3']",Louis de Visserstraat,F82d,F82,F,0,1,1,1,1,4,True,0.0
132,114644,485152,666553.0,44632.0,afval_cluster,114643.792|485151.549,['Rest:2'],['Rest:10 m3'],Johan Hofmanstraat,F82d,F82,F,2,0,0,0,0,2,True,0.0
