,cluster_x,cluster_y,s1_afv_nodes,s1_afv_poi,type,bag,aantal_per_fractie,volume_per_fractie,street_name,buurt,wijk,stadsdeel,rest,plastic,papier,glas,textiel,totaal,move_rest,rest_threshold
44,122809,489148,750919.0,164336.0,afval_cluster,122809.013|489147.895,['Rest:1'],['Rest:5 m3'],Wingerdweg,N60a,N60,N,1,0,0,0,0,1,True,0.0
45,122829,489904,915555.0,80404.0,afval_cluster,122828.611|489904.260,"['Rest:1', 'Glas:1', 'Papier:1', 'Plastic:1', 'Textiel:1']","['Rest:5 m3', 'Glas:3 m3', 'Papier:3 m3', 'Plastic:4 m3', 'Textiel:3 m3']",Kamperfoelieweg,N60c,N60,N,1,1,1,1,1,5,True,0.0
46,122851,490803,906141.0,102176.0,afval_cluster,122851.462|490803.427,"['Rest:1', 'Papier:1', 'Plastic:1']","['Rest:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Fluitschipstraat,N70b,N70,N,1,1,1,0,0,3,True,0.0
47,122854,489267,942986.0,37098.0,afval_cluster,122854.178|489266.750,"['Rest:2', 'Glas:1', 'Papier:1', 'Plastic:1', 'Textiel:1']","['Rest:9 m3', 'Glas:5 m3', 'Papier:5 m3', 'Plastic:4 m3', 'Textiel:3 m3']",Mosveld,N60a,N60,N,2,1,1,1,1,6,True,0.0
48,122897,488372,598705.0,132587.0,afval_cluster,122896.731|488372.216,['Rest:1'],['Rest:5 m3'],Het Dok,N61a,N61,N,1,0,0,0,0,1,True,0.0
49,122920,488505,826373.0,58497.0,afval_cluster,122919.592|488505.346,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:3 m3']",Gedempte Insteekhaven,N61a,N61,N,1,0,1,0,0,2,True,0.0
50,122932,489736,543098.0,95381.0,afval_cluster,122931.951|489735.570,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:3 m3']",Duindoornplein,N60b,N60,N,1,0,1,0,0,2,True,0.0
51,122963,488298,787368.0,38586.0,afval_cluster,122962.768|488297.644,['Rest:1'],['Rest:5 m3'],Buitenzagerij,N61a,N61,N,1,0,0,0,0,1,True,0.0
52,122987,488407,920079.0,120636.0,afval_cluster,122987.270|488406.894,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:5 m3', 'Glas:3 m3', 'Papier:3 m3']",Het Dok,N61a,N61,N,1,0,1,1,0,3,True,0.0
53,123026,490874,819976.0,133657.0,afval_cluster,123026.409|490874.088,['Textiel:1'],['Textiel:3 m3'],Lucien Gaudinstraat,N70b,N70,N,0,0,0,0,1,1,True,0.0
54,123046,489817,526272.0,57779.0,afval_cluster,123045.640|489817.115,['Rest:1'],['Rest:5 m3'],Wingerdweg,N60b,N60,N,1,0,0,0,0,1,True,0.0
55,123082,490846,835424.0,41068.0,afval_cluster,123081.500|490845.828,['Rest:1'],['Rest:5 m3'],Sonja Heniepad,N70b,N70,N,1,0,0,0,0,1,True,0.0
56,123088,488684,809557.0,89855.0,afval_cluster,123087.959|488684.261,"['Glas:2', 'Papier:2']","['Glas:6 m3', 'Papier:8 m3']",Meeuwenlaan,N61a,N61,N,0,0,2,2,0,4,True,0.0
57,123100,488699,733623.0,39933.0,afval_cluster,123099.749|488699.367,"['Plastic:3', 'Textiel:1']","['Plastic:12 m3', 'Textiel:3 m3']",Motorkade,N61a,N61,N,0,3,0,0,1,4,True,0.0
58,123149,489058,505839.0,33063.0,afval_cluster,123149.466|489057.983,"['Rest:1', 'Glas:1']","['Rest:5 m3', 'Glas:3 m3']",Adelaarsweg,N61b,N61,N,1,0,0,1,0,2,True,0.0
59,123179,491806,874156.0,157071.0,afval_cluster,123178.928|491805.860,"['Rest:2', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Papier:5 m3', 'Plastic:5 m3']",Tussendek,N70c,N70,N,2,1,1,0,0,4,True,0.0
60,123237,491820,872579.0,9336.0,afval_cluster,123237.351|491820.155,"['Rest:1', 'Plastic:1']","['Rest:5 m3', 'Plastic:5 m3']",Westerlengte,N70d,N70,N,1,1,0,0,0,2,True,0.0
61,123272,490664,900327.0,104471.0,afval_cluster,123271.519|490663.717,"['Rest:1', 'Glas:1', 'Plastic:1']","['Rest:5 m3', 'Glas:5 m3', 'Plastic:5 m3']",Fanny Durackstraat,N70b,N70,N,1,1,0,1,0,3,True,0.0
62,123302,488851,538723.0,52970.0,afval_cluster,123301.686|488851.424,['Rest:1'],['Rest:5 m3'],Wielewaalstraat,N61b,N61,N,1,0,0,0,0,1,True,0.0
63,123411,489124,935564.0,33947.0,afval_cluster,123411.266|489124.281,"['Rest:1', 'Papier:1']","['Rest:5 m3', 'Papier:4 m3']",Kolibristraat,N61c,N61,N,1,0,1,0,0,2,True,0.0
64,123611,490420,746710.0,89037.0,afval_cluster,123611.205|490419.532,"['Rest:2', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",J.H. Hisgenpad,N74b,N74,N,2,1,1,1,0,5,True,0.0
65,123856,490054,689279.0,56560.0,afval_cluster,123856.041|490053.729,['Rest:1'],['Rest:5 m3'],Loenermark,N69c,N69,N,1,0,0,0,0,1,True,0.0
66,123869,491113,795283.0,49784.0,afval_cluster,123868.843|491113.036,['Rest:1'],['Rest:5 m3'],Berend Boeijingastraat,N74c,N74,N,1,0,0,0,0,1,True,0.0
67,123931,490608,622230.0,3496.0,afval_cluster,123931.381|490608.247,"['Rest:1', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:5 m3', 'Glas:3 m3', 'Papier:3 m3', 'Plastic:4 m3']",Elzenhagensingel,N74b,N74,N,1,1,1,1,0,4,True,0.0
68,123933,491181,913379.0,62034.0,afval_cluster,123932.561|491181.091,['Plastic:1'],['Plastic:4 m3'],Daan Roodenburghplein,N74c,N74,N,0,1,0,0,0,1,True,0.0
69,123996,491143,709274.0,71445.0,afval_cluster,123995.550|491142.909,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:5 m3', 'Glas:3 m3', 'Papier:3 m3']",G.J. Scheurleerweg,N74c,N74,N,1,0,1,1,0,3,True,0.0
70,124090,489539,576796.0,24273.0,afval_cluster,124090.117|489538.642,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:5 m3', 'Glas:3 m3', 'Papier:3 m3']",Tiengemetenstraat,N63a,N63,N,1,0,1,1,0,3,True,0.0
71,124137,490862,642764.0,122102.0,afval_cluster,124137.407|490862.214,"['Rest:1', 'Papier:1', 'Plastic:1']","['Rest:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Gerrit Bronkepad,N74c,N74,N,1,1,1,0,0,3,True,0.0
72,124155,490214,522328.0,13403.0,afval_cluster,124154.890|490213.753,['Rest:1'],['Rest:5 m3'],Bovenover,N69k,N69,N,1,0,0,0,0,1,True,0.0
73,124204,491057,803333.0,103340.0,afval_cluster,124203.634|491056.789,['Rest:1'],['Rest:5 m3'],B. Merkelbachsingel,N74c,N74,N,1,0,0,0,0,1,True,0.0
74,124217,490061,870583.0,1464.0,afval_cluster,124217.193|490061.232,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:5 m3', 'Glas:3 m3', 'Papier:3 m3']",Bovenover,N69k,N69,N,1,0,1,1,0,3,True,0.0
75,124248,490941,516874.0,24313.0,afval_cluster,124248.257|490941.452,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:5 m3', 'Glas:5 m3', 'Papier:5 m3']",Jouke Zietsmastraat,N74c,N74,N,1,0,1,1,0,3,True,0.0
76,124346,489868,662235.0,155257.0,afval_cluster,124345.727|489868.239,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:5 m3', 'Glas:3 m3', 'Papier:3 m3']",Het Laagt,N69k,N69,N,1,0,1,1,0,3,True,0.0
77,124447,490643,647928.0,136739.0,afval_cluster,124446.650|490642.776,"['Rest:1', 'Plastic:1']","['Rest:5 m3', 'Plastic:4 m3']",H. Cleyndertweg,N69l,N69,N,1,1,0,0,0,2,True,0.0
78,124519,489403,633653.0,84832.0,afval_cluster,124518.816|489402.920,['Rest:1'],['Rest:5 m3'],Kleine Diestraat,N62a,N62,N,1,0,0,0,0,1,True,0.0
79,124561,489725,892603.0,164263.0,afval_cluster,124561.279|489725.204,['Rest:1'],['Rest:5 m3'],Watergangseweg,N62a,N62,N,1,0,0,0,0,1,True,0.0
80,124652,490780,521159.0,91115.0,afval_cluster,124652.191|490780.377,['Rest:1'],['Rest:5 m3'],Amerbos,N69m,N69,N,1,0,0,0,0,1,True,0.0
81,124675,490412,838516.0,20744.0,afval_cluster,124675.299|490412.105,['Rest:1'],['Rest:5 m3'],Hildsven,N69l,N69,N,1,0,0,0,0,1,True,0.0
82,124696,489666,734570.0,31043.0,afval_cluster,124696.460|489666.179,"['Rest:1', 'Plastic:1']","['Rest:5 m3', 'Plastic:4 m3']",Watergangseweg,N62a,N62,N,1,1,0,0,0,2,True,0.0
83,124733,489649,871240.0,1300.0,afval_cluster,124732.688|489648.612,"['Glas:1', 'Papier:1']","['Glas:3 m3', 'Papier:3 m3']",Watergangseweg,N62a,N62,N,0,0,1,1,0,2,True,0.0
84,124794,489293,745258.0,2075.0,afval_cluster,124794.402|489292.659,['Rest:1'],['Rest:5 m3'],Purmerplein,N62b,N62,N,1,0,0,0,0,1,True,0.0
85,124808,490705,721599.0,10923.0,afval_cluster,124807.703|490704.542,['Rest:1'],['Rest:5 m3'],Amerbos,N69m,N69,N,1,0,0,0,0,1,True,0.0
86,124893,489315,874906.0,95296.0,afval_cluster,124892.718|489315.112,"['Glas:1', 'Papier:1', 'Plastic:1', 'Textiel:1']","['Glas:3 m3', 'Papier:3 m3', 'Plastic:4 m3', 'Textiel:3 m3']",Purmerplein,N62b,N62,N,0,1,1,1,1,4,True,0.0
87,124945,490606,718387.0,32573.0,afval_cluster,124944.748|490606.245,"['Rest:1', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:5 m3', 'Glas:3 m3', 'Papier:3 m3', 'Plastic:4 m3']",J. Drijverweg,N69m,N69,N,1,1,1,1,0,4,True,0.0
88,124957,489769,863457.0,117448.0,afval_cluster,124957.270|489768.965,"['Rest:1', 'Glas:1', 'Papier:1', 'Plastic:1', 'Textiel:1']","['Rest:5 m3', 'Glas:3 m3', 'Papier:3 m3', 'Plastic:4 m3', 'Textiel:3 m3']",Schoorlstraat,N68c,N68,N,1,1,1,1,1,5,True,0.0
89,125136,489711,731914.0,141475.0,afval_cluster,125136.371|489711.285,['Rest:1'],['Rest:5 m3'],De Egmondenstraat,N68c,N68,N,1,0,0,0,0,1,True,0.0
90,125220,489965,699214.0,71780.0,afval_cluster,125220.059|489964.644,['Rest:1'],['Rest:5 m3'],Jisperveldstraat,N68b,N68,N,1,0,0,0,0,1,True,0.0
91,125253,490030,917774.0,308.0,afval_cluster,125252.859|490030.096,"['Glas:1', 'Papier:1']","['Glas:3 m3', 'Papier:3 m3']",Jisperveldstraat,N68b,N68,N,0,0,1,1,0,2,True,0.0
92,125286,490157,931603.0,63317.0,afval_cluster,125285.664|490157.097,['Rest:1'],['Rest:5 m3'],Jisperveldstraat,N68a,N68,N,1,0,0,0,0,1,True,0.0
93,125401,489456,897608.0,73046.0,afval_cluster,125401.031|489455.721,['Rest:1'],['Rest:5 m3'],Katrijpstraat,N68c,N68,N,1,0,0,0,0,1,True,0.0
94,125421,490374,716487.0,22431.0,afval_cluster,125420.643|490373.982,['Rest:1'],['Rest:5 m3'],Jisperveldstraat,N68a,N68,N,1,0,0,0,0,1,True,0.0
95,125498,488809,697784.0,25566.0,afval_cluster,125497.675|488808.870,"['Glas:1', 'Papier:1']","['Glas:4 m3', 'Papier:3 m3']",Schellingwouderdijk,N73a,N73,N,0,0,1,1,0,2,True,0.0
96,125514,489246,593516.0,1929.0,afval_cluster,125513.710|489246.052,['Rest:1'],['Rest:5 m3'],De Breekstraat,N68f,N68,N,1,0,0,0,0,1,True,0.0
97,125554,489345,511338.0,123857.0,afval_cluster,125553.532|489344.976,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:5 m3', 'Glas:3 m3', 'Papier:3 m3']",Volendammerweg,N68f,N68,N,1,0,1,1,0,3,True,0.0
98,125561,488913,703989.0,1153.0,afval_cluster,125561.272|488912.607,['Rest:1'],['Rest:5 m3'],Zuiderzeepark,N68f,N68,N,1,0,0,0,0,1,True,0.0
99,125665,489560,702993.0,524.0,afval_cluster,125665.264|489559.521,"['Glas:1', 'Papier:1']","['Glas:3 m3', 'Papier:3 m3']",IJdoornlaan,N68c,N68,N,0,0,1,1,0,2,True,0.0
100,125672,489727,545484.0,10694.0,afval_cluster,125672.354|489727.018,"['Rest:2', 'Glas:1', 'Papier:1']","['Rest:10 m3', 'Glas:5 m3', 'Papier:5 m3']",Wieringerwaardstraat,N68d,N68,N,2,0,1,1,0,4,True,0.0
101,125863,489754,966347.0,778.0,afval_cluster,125863.444|489754.492,"['Rest:1', 'Plastic:1']","['Rest:5 m3', 'Plastic:4 m3']",Eierlandstraat,N68d,N68,N,1,1,0,0,0,2,True,0.0
102,125868,489891,807023.0,25120.0,afval_cluster,125867.731|489891.392,['Rest:1'],['Rest:5 m3'],Wieringerwaardstraat,N68d,N68,N,1,0,0,0,0,1,True,0.0
103,125968,489524,790870.0,133237.0,afval_cluster,125967.957|489524.241,"['Rest:2', 'Papier:1', 'Plastic:1']","['Rest:10 m3', 'Papier:5 m3', 'Plastic:4 m3']",Volendammerweg,N68e,N68,N,2,1,1,0,0,4,True,0.0
104,126044,489309,624283.0,94593.0,afval_cluster,126043.961|489309.480,['Rest:1'],['Rest:5 m3'],Markengouw,N68e,N68,N,1,0,0,0,0,1,True,0.0
105,126044,489624,711338.0,82485.0,afval_cluster,126044.437|489623.827,"['Glas:1', 'Papier:1']","['Glas:3 m3', 'Papier:3 m3']",Den Burgstraat,N68d,N68,N,0,0,1,1,0,2,True,0.0
106,126061,489576,529642.0,160102.0,afval_cluster,126061.409|489575.738,['Rest:1'],['Rest:5 m3'],Waalenburgsingel,N68e,N68,N,1,0,0,0,0,1,True,0.0
107,126370,490954,701596.0,52622.0,afval_cluster,126369.752|490953.864,['Plastic:1'],['Plastic:4 m3'],Nieuwe Gouw,N73h,N73,N,0,1,0,0,0,1,True,0.0
108,123915,490251,671994.0,129826.0,afval_cluster,123914.773|490251.171,['Rest:1'],['Rest:5 m3'],Loenermark,N69c,N69,N,1,0,0,0,0,1,True,999.0
109,120732,492955,494538.0,15827.0,afval_cluster,120731.964|492954.532,"['Rest:1', 'Textiel:1']","['Rest:5 m3', 'Textiel:3 m3']",Bruinvisstraat,N66c,N66,N,1,1,0,0,0,2,True,999.0
110,120827,492429,678009.0,103635.0,afval_cluster,120827.470|492429.237,"['Glas:1', 'Papier:1']","['Glas:3 m3', 'Papier:3 m3']",Reizigersweg,N66g,N66,N,1,0,1,0,0,2,True,999.0
111,124734,490169,679385.0,3892.0,afval_cluster,124733.918|490169.089,['Rest:1'],['Rest:5 m3'],Slufter,N69j,N69,N,0,0,0,1,0,1,True,999.0
112,125578,489440,643507.0,86415.0,afval_cluster,125578.378|489439.628,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:5 m3', 'Glas:3 m3', 'Papier:3 m3']",Waterlandplein,N68c,N68,N,2,1,0,0,0,3,True,999.0
113,123680,491443,534946.0,159429.0,afval_cluster,123679.948|491443.311,"['Glas:1', 'Papier:1', 'Plastic:1']","['Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Reling,N70d,N70,N,1,1,1,0,0,3,True,999.0
114,123047,491155,958258.0,12679.0,afval_cluster,123046.879|491155.065,"['Rest:1', 'Papier:1', 'Plastic:1']","['Rest:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",Banneplein,N70b,N70,N,2,0,1,0,0,3,True,999.0
115,122793,490936,541642.0,73245.0,afval_cluster,122793.323|490935.648,['Rest:1'],['Rest:5 m3'],Lichterstraat,N70a,N70,N,1,0,0,0,0,1,True,999.0
116,121240,492279,727447.0,124848.0,afval_cluster,121239.886|492279.372,"['Rest:1', 'Plastic:1']","['Rest:5 m3', 'Plastic:5 m3']",Stellingweg,N66f,N66,N,1,0,0,1,0,2,True,999.0
117,124310,490332,657728.0,54452.0,afval_cluster,124310.433|490331.988,"['Rest:1', 'Textiel:1']","['Rest:5 m3', 'Textiel:3 m3']",Buikslotermeerplein,N69j,N69,N,1,0,0,1,0,2,True,999.0
118,126196,489172,528263.0,12440.0,afval_cluster,126196.303|489171.715,['Rest:1'],['Rest:5 m3'],IJsselmeerstraat,N68e,N68,N,0,1,0,0,0,1,True,999.0
119,125059,490532,705729.0,1134.0,afval_cluster,125058.580|490532.013,['Rest:1'],['Rest:5 m3'],Elpermeer,N69m,N69,N,1,0,0,0,0,1,True,999.0
120,121684,491412,579883.0,96346.0,afval_cluster,121683.775|491412.153,['Rest:1'],['Rest:5 m3'],Mandarijnenstraat,N65c,N65,N,1,0,0,0,0,1,True,999.0
121,120430,492113,887110.0,113987.0,afval_cluster,120429.501|492112.647,"['Rest:1', 'Glas:1', 'Papier:1']","['Rest:5 m3', 'Glas:3 m3', 'Papier:3 m3']",Eenhoornhof,N65a,N65,N,3,0,0,0,0,3,True,999.0
122,123223,491092,888443.0,114259.0,afval_cluster,123223.315|491091.790,"['Rest:1', 'Glas:1', 'Papier:1', 'Plastic:1']","['Rest:5 m3', 'Glas:5 m3', 'Papier:5 m3', 'Plastic:5 m3']",IJdoornlaan,N70b,N70,N,4,0,0,0,0,4,True,999.0
